customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,labels
184047,R1BA15JRTGEO7Q,B00V3VEA74,620539854,"VEXILAR SP1OO SONARPHONE W/ TRANSDUCER POD ""Prod. Type: Marine Navigation & Equipment""",Mobile_Electronics,4,6,8,N,Y,Nice small sonar with very acceptable output and features.,0
36153975,R32Y8SUV1E64IQ,B00C9B32J4,792244709,Fotga Newest V8.00.034 MINI VCI for TOYOTA TIS Techstream Diagnostic Cable & Software,Mobile_Electronics,4,0,0,N,Y,Four Stars,0
51413102,R3BNJA4VVCJMZN,B00U7XE03I,947869361,Cambridge SoundWorks OontZ Angle 2 [The PLUS Edition] Ultra Portable Wireless Bluetooth Speaker with Built in Mic up to 15 Hour Playtime works with iPhone iPad tablet Samsung and smart phones (RED),Mobile_Electronics,5,1,1,N,Y,Five Stars,0
15667910,RR0NM8BKRACIT,B00CJ3J728,397822068,TOOGOO Black Sports Gym Jogging Armband for New Apple iPod Nano 5th Generation 5G (with Video Camera) 8GB & 16GB,Mobile_Electronics,2,0,0,N,Y,Its ok but rubbed on my husband's skin as he ...,0
47834503,RE3FEKSBKFV1Z,B00J46XO9U,744008282,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,5,0,0,N,Y,Five Stars,0
41130937,R2HVKBJ54AUAAE,B00QMMBXA6,827642739,"Tomtom VIA 1515M Automobile Portable GPS Navigator - Black, Gray",Mobile_Electronics,5,0,1,N,Y,Five Stars,0
43091299,R1MCHSRLU8M2Q8,B006QF22HM,493478489,Excelvan FM Transmitter + Car Charger + Remote Control Compatible with iPhone 4S/4/3GS/3G iPOD,Mobile_Electronics,1,0,0,N,Y,One Star,0
10127550,RV72RMZJ321HS,B00LAG4F6S,82850235,iXCC Multi pack Lightning cable,Mobile_Electronics,1,0,0,N,Y,One of the cables was DOA,0
35599264,RP31H22GJVWIO,B00DOIAFY6,52979735,Adapsonic Stereo Bluetooth Adapter Cassette - For Phone Phone Call's and Music Streaming - Supports A2dp,Mobile_Electronics,1,0,0,N,Y,sound was horrible,0
1189757,R1TVKTB2XJVJUU,B00AN9ZA76,439549467,13.3 Opera Car Monitor w/ Dvd Flip Down Usb / Sd / Mmc Fm Transmitter Op1399dvd,Mobile_Electronics,3,0,0,N,Y,Crappy fm transmitter,0
29719742,R31NNFI4XVHEUW,B00W983SUK,707593917,Kicker 10ZXRC Remote Bass Control for Kicker ZX/DX/ZXM Amplifier Model: 10ZXRC Car/Vehicle Accessories/Parts,Mobile_Electronics,5,1,1,N,Y,great replacement,0
24725885,R10595BKC35KAC,B00BJMQLU6,865795043,G-Project G-GRIP Portable Wireless Bluetooth Speaker,Mobile_Electronics,5,0,0,N,Y,They are a great gift at a very good price,0
40620216,R3PZDQORJGX3T2,B007Q94CJS,648561531,10 Pcs UF90B Clip-on Ferrite Ring Core Black for 9mm Diameter Cable,Mobile_Electronics,5,0,0,N,Y,Helped with noisy LED light kits.,0
642378,R1HPRU8D5D1LDY,B00S5OFP3K,413513942,"Premium 10ft 8 pin Well-Braided USB Sync Charger Data Cable Cord Data for iPhone 6 / 6 Plus, 5s / 5c / 5, iPad Air 4 iPad Mini Retina, iPod Nano 7th Generation(Ct.3)(green blue purple)",Mobile_Electronics,4,8,8,N,Y,Happy with this product but I tried all three of ...,0
10759020,R3SEOJR99L01H5,B00U7XE03I,947869361,Cambridge SoundWorks OontZ Angle 2 [The PLUS Edition] Ultra Portable Wireless Bluetooth Speaker with Built in Mic up to 15 Hour Playtime works with iPhone iPad tablet Samsung and smart phones (RED),Mobile_Electronics,5,0,0,N,Y,Five Stars,0
23637946,R1FSEXYQNIAMPK,B00F2GMUPU,755394802,E-PRANCE® Mini 0801 Car DVR Dash Camera Ambarella A2S60 Chip 5M pixel CMOS + GPS Logger + High Resolution Full HD 1080P 30 FPS + G-sensor + License Plate + 135 Degree Wide Angle View,Mobile_Electronics,1,0,0,N,Y,Like many other similar dash cameras these are just junk,0
35711790,RA6G0PZPXQWWG,B00GXL740Y,434298526,MP3 Player,Mobile_Electronics,2,0,0,N,Y,Look for something else,0
14062201,R1VNJVXNVUCSNF,B00ZJAAM72,346689759,"Best Apple Watch Charging Stand for 38mm and 42mm from ZIVACHI, Highest Quality, Lightweight and Portable, for Home and Office, Non Slip Surface and Bottom. Protection from Scratching. (Black)",Mobile_Electronics,5,0,0,N,Y,Perfect,0
511658,R30X5FKNQQP0L,B00M49C6MK,91176851,Sentey Ls 4162,Mobile_Electronics,4,0,0,N,Y,Works very good after it's been charged up,0
28140202,R1ZE1ZILUETPE0,B008RV3DEY,371839803,New Uncut Blank Transponder Ignition Key for Toyota Avalon Camry Corolla Rav4 Tundra Yaris Matrix Solara (Chip #4d-67),Mobile_Electronics,2,0,0,N,Y,didt program,0
50311092,R7INSB232I98W,B00WXPL0FE,902385260,Bluetooth Shower Speaker – SoundPal Water Resistant Wireless and Hands-free Speaker with Suction Cup - Compatible with All Bluetooth Devices,Mobile_Electronics,5,0,0,N,Y,Five Stars,0
47793170,R10POSNOTU3AFW,B00WXPL0FE,902385260,Bluetooth Shower Speaker – SoundPal Water Resistant Wireless and Hands-free Speaker with Suction Cup - Compatible with All Bluetooth Devices,Mobile_Electronics,5,0,0,N,Y,Five Stars,0
5245371,R1W18M52DFQCQO,B010E3B8P8,243036612,Main Test Cable for Toyota Intelligent Tester IT2 with Suzuki,Mobile_Electronics,5,0,0,N,Y,Five Stars,0
11907253,R2EEKWDY9I8ZR9,B00J46XO9U,744008282,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,5,0,0,N,Y,Sturdy Cords,0
13084039,R1Y5GTXOJ9EPFX,B00AH13UQS,389808078,"iPod Touch 5th Generation Case, iSee Case (TM) Rugged Hybrid Kickstand Full Cover Case for Apple iPod Touch 5 5th Generation iTouch 5 with Video Watching Stand (it5-King Kickstand Black on Blue)",Mobile_Electronics,5,0,0,N,Y,Good deal!,0
29406965,R140C7UWUWUKSY,B00RRN4ENM,343508570,"G.G.Martinsen 16 GB 1.78"" (4th Gen) LCD Mp3 Mp4 Player FM Media/Music/Audio Player with accessories-GOLDEN Color",Mobile_Electronics,1,1,1,N,Y,One Star,0
3356812,R2OEC48EY680S2,B00PRVQGS2,418257579,SunroadTek® 2 Meter Long (6.6 Feet) AMI MDI MMI AUX Cable adaptor Adapter Connect iPod iPhone 4S 5 5C 5S MP3 player Mini 3.5mm to Audi A3 A4 A5 A6 S5 A6 A8 Q7 S4 S8 TT/ VW Jetta GTI GLI Jetta Passat CC Tiguan Touareg EOS / Skoda Superb Octavia Fabia / Seat 2009-2013,Mobile_Electronics,5,0,0,N,Y,Five Stars,0
6887774,R2T6S7F5MM8NSG,B00NLJDLEY,516090864,Vistop Car 30 LED Daytime Running Light Fog Lamp Driving Day Light & Turn Light DC 12V 5W (Two package),Mobile_Electronics,2,0,0,N,Y,It looks horrible on my truck,0
48930300,RP0JKR7EFDC4,B00V63GK5E,446939051,"[NEW VERSION] Bluetooth Receiver 4.0 [Apt-x Technology], Doosl Hand-free Calling Bluetooth V4.0 Car Kit Music Receiver, iPhone Bluetooth radio with 3.5mm AUX Port and 1A USB Car Charger",Mobile_Electronics,3,0,1,N,Y,"OK, but annoying to use daily.",0
42767883,R31ZYLQHVPHV7F,B00JB6Q9LS,951163891,SPOT Trace Anti-Theft Tracking Device,Mobile_Electronics,2,0,5,N,Y,Two Stars,0
49380778,R3DJPGUTJDNOVY,B00WDUP1LS,223094463,Car Dash Camera - Cansonic Z1 2 inch LCD Screen 140° Wide Angle Dual Lens Car DVR Vehicle Video Recorder Dash Camera GPS/GNSS Stereo Speaker,Mobile_Electronics,5,1,2,N,Y,Five Stars,0
461215,RORIB15FSQ6PK,B00QJL2TF8,547623891,Memorex Personal CD Player System with LCD Display 60-Second Anti Skip and Ear-Buds- Easy-to-open Packaging,Mobile_Electronics,1,0,0,N,Y,broken right out the package,0
10119076,R1WAJSF447B07W,B00QEZDY2Q,245473334,Sony SRSBTM8 Portable NFC Bluetooth Wireless Speaker System (White),Mobile_Electronics,4,0,0,N,Y,Four Stars,0
49177284,R1HMGUS9EJDAXJ,B00MXET7NC,651107618,"BaoFeng M-1 Commercial Holster for UV-82 : Custom Leather, Vinyl, Stainless Steel Case",Mobile_Electronics,3,1,1,N,Y,Fit is Just Ok.,0
40098976,RUPZINTWXRKD3,B008RQCCF0,28233522,"Mivizu Shell 10.1"" Sleeve Case for iPad Air, 4 3 2, Samsung Tab, Touch Screens",Mobile_Electronics,4,0,0,N,Y,"almost spacious, nice exterior texture",0
8373832,RBCFP13NI1CLJ,B00QGPN14A,705488319,Zastone HH9900 Quad Band Antenna for TYT TH-9800 Vehicle Mobile Radio,Mobile_Electronics,1,0,0,N,Y,One Star,0
38899126,R2KPV0W9THU2J0,B00GXL740Y,434298526,MP3 Player,Mobile_Electronics,5,0,0,N,Y,Awesome,0
29358232,R2R6OQIJN46C1H,B00MFM89XQ,686355048,"Lumsing&reg; Portable Wireless Bluetooth Speaker with NFC Built-in Microphone, Powerful Sound Rechargeable Battery up to 1 Day Playtime",Mobile_Electronics,5,0,0,N,N,Surprisingly good,0
12155728,R3DRZA8AVFXLBP,B00LTZF7RG,142972736,Garmin Forerunner 620 GPS Watch with HRM-Run - Blue & Black,Mobile_Electronics,4,1,1,N,Y,I like this better than my previous agar in in that ...,0
2542210,R3RK2PAFM8RAO3,B002BYC5HY,633957318,Premium High Quality Adjustable Armband Sports Gym Carrying Case Cover for Ap...,Mobile_Electronics,3,0,0,N,Y,Three Stars,0
39566692,R31LE2WPO28K59,B00CJZLHN8,869734493,"Apple Ipod Nano 7th Generation, 16GB, Silver",Mobile_Electronics,4,0,0,N,Y,Four Stars,0
240759,R3HOYAAIKSA7VB,B00U05MVPM,371469224,Lethal-Eye NPT Adapter 4003 Oil Filter Thread,Mobile_Electronics,5,1,1,N,Y,nice,0
18912575,RM9ZVK83WNA26,B00KMB7OK6,319719753,Lightning Charge & Sync Wireless Speaker dock for iPhone 5 5S 5C iPod & iPad - HiFi HD Audio Bluetooth 4.0 - Remote Control - Apple MFI Certified,Mobile_Electronics,2,0,0,N,Y,Good sound but Bluetooth died.,0
14074266,R14J7NFVKUCBNI,B00LCG5SBC,863331032,SUNYEE (TM) Plug And Play Muti-Colored Illuminated Dancing Water Speakers,Mobile_Electronics,1,2,2,N,Y,One Star,0
12480495,RHPEA67OO0JSE,B00KW3XNUE,219920841,Magicfly Wireless RF Item Locator Key Finder 1 RF Transmitter and 6 Receivers,Mobile_Electronics,5,0,0,N,Y,Purchased a month ago and still working fine. I currently have the beeper units attached to ...,0
11845216,R21BHPC5F7ES3T,B009L7EEZA,970268868,Ionic Bluetooth Keyboard Tablet Stand Leather Case for New Barnes & Noble Nook HD+ 9-inch Wifi (Black/ Brown)[Does not fit Nook Tablet],Mobile_Electronics,3,0,0,N,Y,Three Stars,0
40329313,R1WNNQQ74TDCUO,B00MFM89XQ,686355048,"Lumsing&reg; Portable Wireless Bluetooth Speaker with NFC Built-in Microphone, Powerful Sound Rechargeable Battery up to 1 Day Playtime",Mobile_Electronics,3,0,0,N,Y,But it is so cute,0
19376618,REWNAAR70GMZF,B0035VVGWC,252674441,Brand New Monster Cable 25 Foot of 2 Gauge Power Wire -- Top of the Line Quality -- Oxygen Free -- Extremely Thick Wire!!,Mobile_Electronics,5,0,0,N,Y,Never gets hot. Even when you are soldering it ...,0
37227271,R2M0U2ZX9ROK75,B005CSBDDS,878634891,Barnes and Noble NOOK Simple Touch Reader Wi-Fi 2nd Generation BNRV300 Silicone Skin Case Gel Cover - Black,Mobile_Electronics,5,0,0,N,Y,Great for reading in the sun,0
12678502,R196L6OS3EQCKV,B00E4TADLY,541130556,Nippon nl3648m *NL3648MULTI* LED UNDERCAR KITAUDIOPIPE PIPEDREAM MULTI-COLR,Mobile_Electronics,5,0,0,N,Y,Five Stars,0
38243602,RQBBWPWFFAGA9,B00KW3XNUE,219920841,Magicfly Wireless RF Item Locator Key Finder 1 RF Transmitter and 6 Receivers,Mobile_Electronics,4,0,0,N,Y,As Advertised,0
2504521,R2LXTGOEZH4ASN,B00KMO6DYG,397452138,4 Gauge Amp Kit Amplifier Install Wiring Complete 4 Ga Installation Cables 2500W,Mobile_Electronics,5,0,0,N,Y,Five Stars,0
18295546,R4II6L349DDJF,B00MFM89XQ,686355048,"Lumsing&reg; Portable Wireless Bluetooth Speaker with NFC Built-in Microphone, Powerful Sound Rechargeable Battery up to 1 Day Playtime",Mobile_Electronics,5,0,0,N,N,It is perfect for our one bedroom apartment,0
15970432,R1DLAVOVJKYFB9,B00JFQSBME,252067546,"Masione&trade; Universal Leather Folding Folio Tablet Case Cover and Touch Screen Stylus Pen (7""-8"" Tablet with Detachable Keyboard, Pink)",Mobile_Electronics,4,0,0,N,Y,Tablet Cover,0
50628460,R2ZB7KSVT3LE0,B00U9PAGT6,149549002,"DAHLtronics ionWave Portable Rechargeable Bluetooth Stereo Speaker, Double Strong Speakers with Powerful Passive Bass, Built-in Mic for Handsfree Calls, NFC Support, 10 Hours Rechargeable Battery, HD Sound, Lightweight and Stylish [Aluminum Alloy Material] (SILVER)",Mobile_Electronics,5,0,0,N,Y,Five Stars,0
48907157,R26J6B21W36LR7,B00VBBLOJI,43604968,"Bluetooth Transmitter, AUKEY Portable Wireless Stereo Music Transmitter Adapter with A2DP and AptX, Simultaneously Pairing with Two Headsets for TV, PC, iPod, MP3, and other 3.5mm Audio Devices (BT-C3)",Mobile_Electronics,2,0,0,N,Y,Another waste of funds....,0
15655569,R1E0HY8KBI2XUT,B00JR2ZGME,622873398,Foxnovo Universal Travel Case Portable Zippered Hard Carrying Case Storage Bag for Earphone / Headphone / iPod / MP3 (Black),Mobile_Electronics,5,0,0,N,Y,"Great Price, Great Case !",0
18676976,RS9HV6QPBO7HW,B00V6QDT5U,423940087,"Bluetooth Speakers, SoundPal Cube F1 5 Watt Bluetooth Speaker Compatible with all Bluetooth Devices",Mobile_Electronics,4,9,10,N,N,Very happy with this little cube speaker,0
44550115,RDRWJAOF475O9,B00MFM8AUI,570563566,"Lumsing&reg; Portable NFC Bluetooth Speaker,Rechargeable Battery Powerful Sound Bass System for iPhone iPad MP3 Player Smartphones Laptop",Mobile_Electronics,5,0,0,N,Y,Five Stars,0
31302757,R1F6S6TAWO3Q0M,B0069ZFYCY,627022964,"eForCity Leather Case for Barnes and Noble Nook Color, Purple",Mobile_Electronics,5,0,0,N,Y,Five Stars,0
13825491,RL2J1EIH8FVL9,B00LAG4HN4,536367292,"iXCC Element II Lightning Cable 6ft, iPhone Charger, for iPhone 7 6s 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](White and Black)",Mobile_Electronics,5,0,0,N,Y,So far so good. Kids are rough on their cords and these ...,0
20135499,R378MSP1L3P6O0,B00RDCMYAW,902385260,Bluetooth Shower Speaker – SoundPal Water Resistant Wireless and Hands-free Speaker with Suction Cup - Compatible with All Bluetooth Devices,Mobile_Electronics,5,0,0,N,Y,"Great sound quality, battery and water proof.  What more do you want?",0
4558090,R18YE62CWH1CS5,B00PXOBY9Y,119881086,"Senbowe&trade;Waterproof Bluetooth 3.0 Wireless Stereo Bluetooth Speaker /Wireless Outdoor Speaker/Shower Speaker with Handsfree,Control Buttons,Dedicated Removable Suction Cup for Showers, Bathroom, Pool, Boat, Car, Beach,Compatible for Apple iPhone 6,6 Plus, 5s, 5, Galaxy S5, S4 S3, Samsung Galaxy Note4,Note 3, Note 2,LG Optimus,LG G3,G2,MOTO X,Most Android Smart Phones and Tablets and other Blu",Mobile_Electronics,1,0,0,N,Y,Terrible,0
20885662,R709EJ1R4E2EO,B00VPMUAGQ,590819647,"AR15 20"" 556/.223 Spiral Fluted Upper Receiver Assembly",Mobile_Electronics,5,0,0,N,Y,Quite impressed for the price is a lot nice than expected but it definitely needs some type of ...,0
11338144,R3JNUXGEQ0LDY4,B00QLT4OPG,634193124,Goldenseller Purple Slim 16gb Mp3/mp4 (Zf-16) Music Video Media Player with Videos | Music | Pictures | Ebooks | Voice Recording + More,Mobile_Electronics,2,0,0,N,Y,Very short battery charge! Beware!,0
18970139,R5TJNPQSZ0QPF,B00K98535A,462663082,Pioneer TS-SW2002D2 8-inch Shallow-Mount Subwoofer with 600 Watts Max Power,Mobile_Electronics,4,6,6,N,Y,Very Nice upgrade for Jeep Wrangler subwoofer,0
34002851,ROX5XYK81756G,B00LAG4HN4,536367292,"iXCC Element II Lightning Cable 6ft, iPhone Charger, for iPhone 7 6s 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](White and Black)",Mobile_Electronics,1,1,2,N,Y,"yuck, don't work with my case, didn't bother to put that information in the listing, customer service is the pits",0
181513,RK5HE322F8S1G,B00XP3P1TY,639058365,"GJT®2.5"" Hd Car LED Ir Vehicle DVR Road Dash Video Camera Recorder Traffic Dashboard Camcorder - LCD 270° Whirl 6 LED Recorder Camera",Mobile_Electronics,5,0,0,N,Y,Purchased one for wife's car. I liked the product and got another one for my own car.,0
16330124,RXYKD7EXJRP5G,B00TDAY5ZE,178040687,IBELL 2Pcs of Baofeng BF-888s Two Way Radio Compatible Intercom with FRS/GMRS Motorola Uniden Midland etc Walkie Talkies,Mobile_Electronics,5,0,0,N,Y,Works Great,0
45886406,R2IXCZCSUKH8FB,B00CJZLHN8,869734493,"Apple Ipod Nano 7th Generation, 16GB, Silver",Mobile_Electronics,3,78,82,N,Y,Still limited to 16 Gb maximum storage :-(,0
13332613,R1YZ84L31AOCK0,B00VU7PXDG,973149575,[New Element Series] iXCC MicroUSB cables,Mobile_Electronics,5,0,0,N,Y,Super fast!,0
16897303,R23W5GB0NLE9Z9,B00SKUYEQI,888213331,Buke LED Display Screen Car Parking Reserve Backup Radar Sensor with 4 Sensor Kit Buzzer Alarm,Mobile_Electronics,5,2,2,N,Y,I did have it professionally installed which I would recommend since the entire bumper shell has to be removed ...,0
189875,R3URIUGRKC3DYA,B005IBVJXS,552287585,iPearl mCover Leather Cover Case for ALL-NEW Barnes & Noble 6-inch Nook Touch eBook reader (compatible with Nook Glowlight) - RED,Mobile_Electronics,4,0,0,N,Y,Four Stars,0
1519264,R2W5YZQG2KTNSO,B00U05MVPM,371469224,Lethal-Eye NPT Adapter 4003 Oil Filter Thread,Mobile_Electronics,5,1,1,N,Y,Five Stars,0
187668,R30IDAM207A5EU,B00TQYEONA,376434637,Garmin dezl 760LMT 7-Inch Bluetooth Trucking GPS with Lifetime Maps & Traffic (Certified Refurbished),Mobile_Electronics,5,0,0,N,Y,Totally satisfied.,0
51630050,RCQS2YXWJWAIX,B00SHQOUHI,610933394,"BMW & MINI Cooper Y cable iPod iPhone 5 5S 5C,IPHONE 6 ,IPHONE 6 PLUS iPad Lightning Cable cord to USB & 3.5mm AUX Cable adapter Lead Wire",Mobile_Electronics,5,0,0,N,Y,perfectly works with my mini,0
43500490,R1XVKQNCX89IH3,B00W2S9MBG,805170833,"Pioneer 6.2"" Double DIN 2DIN Touchscreen AM/FM DVD MP3 WMA CD Player USB Bluetooth with JDM 170° Rear View Back-up Camera",Mobile_Electronics,5,1,1,N,Y,Five Stars,0
48485688,R27VGRZ6UCBV07,B00KD4748Y,897876678,"Bluetooth Receiver, Breett Bluetooth 4.1 Receiver, Multipoint Connection Bluetooth Audio Music Receiver with 3.5mm AUX Port Hands Free Calling for Car Stereo/Home Stereo/Headphone et",Mobile_Electronics,5,0,0,N,Y,Excellent choice,0
40516668,RSQ7C4GOA1C75,B004X84B5K,430940491,MIRROR MOUNT 3 way Aluminum with Stud for CB / Ham Radio Antenna Bracket - Workman RV1,Mobile_Electronics,5,0,0,N,Y,Super simple to install on my boat,0
22321483,R1RZQLBH8HP14D,B00W704SL8,727405766,Lg100 Liquid Glass Ultimate Polish 16oz Factory Fresh,Mobile_Electronics,5,1,1,N,Y,Five Stars,0
23856173,R2DEJ3YRG1NSVV,B004GY8C42,249229166,Alpine KCE 433iV - iPhone / iPod charging and data cable 6 Feet Long,Mobile_Electronics,5,0,0,N,Y,Five Stars,0
3145039,R2VHHYFKQK0XZX,B00TQYEONA,376434637,Garmin dezl 760LMT 7-Inch Bluetooth Trucking GPS with Lifetime Maps & Traffic (Certified Refurbished),Mobile_Electronics,5,0,0,N,Y,Great seller,0
36396025,RMJ8SBUZ9BA4F,B00AOLFDR0,426448672,"700mAh 361-00026-00 Battery Garmin Forerunner 205, Forerunner 305",Mobile_Electronics,5,0,0,N,Y,The battery holds a charge,0
16408275,R1Z8ELAMMZEWII,B00QR9T0WC,515954023,abcGoodefg 1 Pin 3.5mm Earpiece Headset Mic for Yaesu Vertex FT-10R FT-60R VX-150 VX-210 VX-168 VX-5R Two Way Radio,Mobile_Electronics,5,1,1,N,Y,Five Stars,0
50493137,R2QRIJ89162AT6,B00S16DM2I,105395525,Surfwheel D Shape Headsets & Earpieces with Mic for PUXING BAOFENG TK-2107 888s 666s UV5R UV3R Two Way Radios,Mobile_Electronics,3,0,0,N,Y,Three Stars,0
11318929,R3K4AQFIC3AM2M,B00V6QDT5U,423940087,"Bluetooth Speakers, SoundPal Cube F1 5 Watt Bluetooth Speaker Compatible with all Bluetooth Devices",Mobile_Electronics,5,0,0,N,N,"Cute speaker, works well",0
17321124,R1V5AJ8K22MZ19,B00Y3531LS,328157412,FoneExpert® Huawei Ascend Y550 - Etui Housse Coque ShockProof Robuste Impact Armure Hybride Béquille Cover pour Huawei Ascend Y550 + Film de Protection d'Ecran (Bleu),Mobile_Electronics,5,0,0,N,Y,Five Stars,0
13946865,R3UBKJT7PR32G,B00E4MVHTI,407457157,"Sonpre Mini Micro Speaker System for PC, Phone, Tablet, Apple iPod Touch, iPhone 4, iPad, MP3 Player (BLACK)",Mobile_Electronics,4,0,0,N,Y,Four Stars,0
10384722,R1KY2J6YU46AVG,0528007262,513854777,Rand McNally TND 720 LM IntelliRoute Truck GPS with Lifetime Maps (Certified Refurbished),Mobile_Electronics,5,0,0,N,Y,Love it,0
4798967,R26QY0L0W0UO3T,B00VJXLCKO,299666285,VicTsing Wireless Bluetooth FM Transmitter Radio Adapter Car Kit with Hands-Free Calling and Music Control,Mobile_Electronics,4,0,0,N,Y,Four Stars,0
10763096,R1ZEWU5T25O71Q,B00Q76WADG,331402581,Coastal MYGIG Lockpick Air,Mobile_Electronics,4,0,0,N,Y,Great item,0
21576827,RN8XGYNF6PY84,B00YW7Y6K2,938138302,"SoundLogic XT BCCS-6/6395 Portable Rechargeable Wireless Bluetooth Rave Dance Party Speaker with LED Light Show and Built in Microphone, for iPhone, iPad, Samsung, Nexus, HTC and More",Mobile_Electronics,4,0,0,N,Y,Four Stars,0
22965773,R2CRYYNC7YED3A,B0075OYIYI,616732870,N2A Cards (R) - Transform your Nook Tablet into a Kit-Kat 4.4.2 Android Tablet (new 2014 version) - (16 GB),Mobile_Electronics,5,0,0,N,Y,Five Stars,0
12668581,R2VE9U479HO12T,B00AI5UOJ4,909455682,OontZ Angle Bluetooth Speaker [FIRST GENERATION] Ultra Portable Wireless with Built in Mic up to 10 Hour Playtime works with iPhone iPad tablet Samsung and smart phones - Green Grille,Mobile_Electronics,5,0,0,N,Y,"High Value, Budget Price, Packs a Punch",0
29541243,R1LDZE3AVSJZ22,B00OZGI5T8,766810694,VGC VR-6600PRO-A 50 Watts Dual Band Mobile Ham Radio （This Item Not Include BTG-6600A1）,Mobile_Electronics,4,10,11,N,N,But once you have it programmed it is easy to use and a powerful rig,0
174957,R23A183E6KK4MI,B00T3DQF40,127793299,"98-2013 Harley Touring Radio Dash Kit, Install Adapter & Sony Boat CD AUX Radio",Mobile_Electronics,5,0,0,N,Y,Five Stars,0
3120094,R25RB38U9LL8OE,B010W4OF4K,649814137,Escort Passport X70 Radar Detector -,Mobile_Electronics,5,24,29,N,Y,best radar detector for traveling,0
44159068,R1WJA06DCD4HA5,B00MFM89XQ,686355048,"Lumsing&reg; Portable Wireless Bluetooth Speaker with NFC Built-in Microphone, Powerful Sound Rechargeable Battery up to 1 Day Playtime",Mobile_Electronics,4,0,0,N,N,"Sounds fine, the accent is amazing.",0
12848836,R1IKVZ7LYAVMFC,B00X96YKXK,179577606,"Gleader Adjustable-length Wide Sport Strap Watch Band for Ipod Nano 6th Generation,Aluminum Case,Silicon Belt,BLACK Color",Mobile_Electronics,5,0,0,N,Y,Five Stars,0
6427921,R1KU3SY369CT0N,B0048K2Y70,823420566,Garmin Bail Mount f/GPS 152H,Mobile_Electronics,5,0,0,N,Y,Five Stars,0
688394,R1BT8LV961MTUZ,B00TPBG4QE,880923402,"iPod 5 case,iPod Touch 5 case,ULAK [Knox Armor Series] [Heavy Duty] Dual Layer Hybrid Protective Case and Impact Resistant Bumper for Apple iPod Touch 5th Gen (Rose Pink)",Mobile_Electronics,5,0,0,N,Y,but I love the case- it's so heavy duty,0
13401575,R8FS87E9E0TBJ,B00M49C6MK,91176851,Sentey Ls 4162,Mobile_Electronics,5,0,0,N,Y,so good.,0
186819,R19RD0XT1WDKHG,B00YQHQ8D6,78852178,Ion Block Rocker iPA56C Bluetooth Wireless Portable Speaker System w/ Microphone & AM/FM Radio (Certified Refurbished),Mobile_Electronics,1,0,0,N,Y,Disappointed!  Nothing positive about this except the only thing good was the shipping was quick!,0
38107335,R1Y6DZIRDEQ7FO,B0067XVNTG,563475445,"Generic Car Dashboard Video Camera Vehicle Video Accident Recorder (2.0"" 1080P)",Mobile_Electronics,5,0,0,N,Y,Decent starter dash-cam for the non-technically challenged,0
16355534,R38H48K10OCUAZ,B00ZJAAM72,346689759,"Best Apple Watch Charging Stand for 38mm and 42mm from ZIVACHI, Highest Quality, Lightweight and Portable, for Home and Office, Non Slip Surface and Bottom. Protection from Scratching. (Black)",Mobile_Electronics,5,5,5,N,N,Nice Apple watching stand,0
27675103,R19HMANU8RTF55,B00LN384WE,743242856,sunkee ANT SWR Antenna Analyzer Meter For SARK100 Ham Radio Hobbists 1 - 60 Mhz New,Mobile_Electronics,1,0,2,N,Y,Arrived late. Did not include power source (wall transformer) ...,0
24061752,R17KHKQFSV78VW,B00UJ1RCI8,810777316,M2Cbridge Diagnostic cables for VAG COM 12.12 VAG 12.12 VAG COM12.12.0 VAGCOM 12.12 VAGCOM12.12 VCDS HEX CAN USB Interface Support win8(EEL021119MO),Mobile_Electronics,1,0,0,N,Y,Trojan horse virus,0
48167590,R3VQAH35XSJQO0,B00Q4KPOA6,476270097,Excelvan MD80 Smallest Mini DV Camera Digital Video Recorder Camcorder Webcam DVR,Mobile_Electronics,4,0,0,N,Y,Four Stars,0
617618,R22F0ON3YR7Y6I,B00BCF26V8,248050486,"*New* Pc Miler Navigator 750 7"" All-in-one Truck GPS",Mobile_Electronics,1,1,1,N,Y,One Star,0
4418430,R2CRJUT0UNSD8B,B00WTOF9H4,881648165,TPS APPS Throttle Position Sensor Fits Dodge 98-04 Cummins Bell Auto,Mobile_Electronics,5,0,0,N,Y,Five Stars,0
630601,RPA7LMQ441KY6,B004TG8CCO,254938610,Peavey PRO12 12 Inch 8 Ohm Low Frequency Driver,Mobile_Electronics,4,0,0,N,Y,"nice,, good vocal crisp sownd",0
